[2026-03-13 06:12:58] [INFO    ] discord.client: logging in using static token
[2026-03-13 06:13:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'DonaldTrumpNo1', 'primary_guild': None, 'mfa_enabled': True, 'id': '1481812188514746459', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '3684', 'clan': None, 'bot': True, 'avatar': 'fa16154e6ac123419d2772f47f7ca3bb'}, 'session_type': 'normal', 'session_id': '658184ea58edc6f57e43e2a9df5a840b', 'resume_gateway_url': 'wss://gateway-us-east1-b.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1481815114675130622'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['dubai', 'india', 'saudi-arabia', 'tel-aviv', 'bucharest'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1481812188514746459', 'flags_new': '557056', 'flags': 557056}, '_trace': ['["gateway-prd-arm-us-east1-b-t7zh",{"micros":133028,"calls":["id_created",{"micros":928,"calls":[]},"session_lookup_time",{"micros":277,"calls":[]},"session_lookup_finished",{"micros":14,"calls":[]},"discord-sessions-prd-2-182",{"micros":131506,"calls":["start_session",{"micros":92336,"calls":["discord-api-rpc-56bbc88d7-9cw2k",{"micros":51059,"calls":["get_user",{"micros":6090},"get_guilds",{"micros":2610},"send_scheduled_deletion_message",{"micros":13},"guild_join_requests",{"micros":10276},"authorized_ip_coro",{"micros":15},"pending_payments",{"micros":1546},"apex_experiments",{"micros":33702},"sessions_experiments",{"micros":4},"user_activities",{"micros":3},"played_application_ids",{"micros":2},"linked_users",{"micros":2},"ad_personalization_toggles_disabled",{"micros":3},"regional_feature_config",{"micros":2}]}]},"starting_guild_connect",{"micros":35,"calls":[]},"presence_started",{"micros":7745,"calls":[]},"guilds_started",{"micros":55,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":31303,"calls":[]},"connect_finished",{"micros":31316,"calls":[]},"build_ready",{"micros":14,"calls":[]},"clean_ready",{"micros":2,"calls":[]},"optimize_ready",{"micros":0,"calls":[]},"split_ready",{"micros":1,"calls":[]}]}]}]']}}
[2026-03-13 06:13:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-13 06:13:00] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 658184ea58edc6f57e43e2a9df5a840b).
[2026-03-13 06:13:00] [DEBUG   ] discord.client: Dispatching event connect
[2026-03-13 06:13:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'embedded_activities': [], 'unavailable': False, 'hub_type': None, 'preferred_locale': 'en-US', 'safety_alerts_channel_id': None, 'home_header': None, 'profile': None, 'rules_channel_id': None, 'members': [{'user': {'username': 'DonaldTrumpNo1', 'public_flags': 0, 'primary_guild': None, 'id': '1481812188514746459', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '3684', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fa16154e6ac123419d2772f47f7ca3bb'}, 'roles': ['1481815214323404976'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-13T00:44:38.032000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'latest_onboarding_question_id': None, 'icon': None, 'large': False, 'explicit_content_filter': 0, 'voice_states': [], 'moderator_reporting': None, 'stickers': [], 'afk_timeout': 300, 'discovery_splash': None, 'premium_subscription_count': 0, 'public_updates_channel_id': None, 'id': '1481815114675130622', 'splash': None, 'name': 'TEST', 'banner': None, 'soundboard_sounds': [], 'application_command_counts': {}, 'threads': [], 'application_id': None, 'max_video_channel_users': 25, 'premium_features': None, 'max_members': 25000000, 'default_message_notifications': 0, 'nsfw': False, 'description': None, 'roles': [{'version': 1773362654354, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1481815114675130622', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1773362677993, 'unicode_emoji': None, 'tags': {'bot_id': '1481812188514746459'}, 'position': 1, 'permissions': '563242280021056', 'name': 'DonaldTrumpNo1', 'mentionable': False, 'managed': True, 'id': '1481815214323404976', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}], 'joined_at': '2026-03-13T00:44:38.032000+00:00', 'mfa_level': 0, 'nsfw_level': 0, 'owner_configured_content_level': 0, 'lazy': True, 'presences': [], 'premium_progress_bar_enabled': False, 'premium_progress_bar_enabled_user_updated_at': None, 'member_count': 2, 'channels': [{'version': 1773362654360, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1481815115623039016', 'flags': 0}, {'version': 1773362654365, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1481815115623039017', 'flags': 0}, {'version': 1773362654374, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1481815115623039016', 'name': 'general', 'last_message_id': '1481815215350874183', 'id': '1481815115623039018', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1773362654380, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1481815115623039017', 'name': 'General', 'last_message_id': None, 'id': '1481815115623039019', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}], 'region': 'deprecated', 'emojis': [], 'guild_scheduled_events': [], 'system_channel_id': '1481815115623039018', 'vanity_url_code': None, 'owner_id': '625782272552992769', 'afk_channel_id': None, 'max_stage_video_channel_users': 50, 'inventory_settings': None, 'verification_level': 0, 'features': [], 'version': 1773362654397, 'stage_instances': [], 'premium_tier': 0, 'incidents_data': None, 'activity_instances': [], 'system_channel_flags': 0}}
[2026-03-13 06:13:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-13 06:13:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '255e4a826c88ccc2e6e58489b09da7b4', 'members': [{'user': {'username': 'aimangts', 'public_flags': 0, 'primary_guild': {'tag': 'Lone', 'identity_guild_id': '1219131227458764940', 'identity_enabled': True, 'badge': 'dc61eaed9e8b012148661df1ada874e6'}, 'id': '625782272552992769', 'global_name': 'Aiman', 'display_name_styles': None, 'display_name': 'Aiman', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '4ec3ae68cb9bc919240eb6a99944fe71'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-13T00:44:14.243000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'DonaldTrumpNo1', 'public_flags': 0, 'primary_guild': None, 'id': '1481812188514746459', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '3684', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fa16154e6ac123419d2772f47f7ca3bb'}, 'roles': ['1481815214323404976'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-13T00:44:38.032000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1481815114675130622', 'chunk_index': 0, 'chunk_count': 1}}
[2026-03-13 06:13:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-13 06:13:00] [DEBUG   ] discord.state: Processed a chunk for 2 members in guild ID 1481815114675130622.
[2026-03-13 06:13:02] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-03-13 06:13:02] [DEBUG   ] discord.client: Dispatching event ready
[2026-03-13 06:13:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-03-13 06:13:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-13 06:14:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-03-13 06:14:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-13 06:15:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-03-13 06:15:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-13 06:15:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-03-13 06:15:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-13 06:16:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-03-13 06:16:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-13 06:17:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-03-13 06:17:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-13 06:17:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-03-13 06:17:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-13 06:18:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-03-13 06:18:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-13 06:19:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2026-03-13 06:19:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
